t,x,y,z,vx,vy,vz,ax,ay,az,jx,jy,jz,yaw,dyaw,power,mode_xy,mode_z
19.370000,-1.948491180,1.379035038,1.791059076,2.274138734,-0.740404718,-0.631719976,-1.196278315,3.375315665,-0.541482040,-6.094031514,-0.952348696,3.180427793,0.000000000,0.000000000,true,0,0
19.380000,-1.925810614,1.371799579,1.784715336,2.261874544,-0.706706815,-0.636974214,-1.256230986,3.363506202,-0.509210887,-5.896833668,-1.407561675,3.273135212,0.000000000,0.000000000,true,0,0
19.390000,-1.903255654,1.364900433,1.778320683,2.249020654,-0.673149569,-0.641901171,-1.314221610,3.347204079,-0.476032688,-5.701622194,-1.850880429,3.361836812,0.000000000,0.000000000,true,0,0
19.400000,-1.880832101,1.358335971,1.771878433,2.235596586,-0.639777312,-0.646491977,-1.370270051,3.326528240,-0.441987503,-5.508397091,-2.282304959,3.446532593,0.000000000,0.000000000,true,0,0
19.410000,-1.858545559,1.352104126,1.765391992,2.221621661,-0.606633187,-0.650738164,-1.424396173,3.301597627,-0.407115389,-5.317158360,-2.701835264,3.527222553,0.000000000,0.000000000,true,0,0
19.420000,-1.836401440,1.346202406,1.758864846,2.207115004,-0.573759146,-0.654631662,-1.476619839,3.272531183,-0.371456405,-5.127906000,-3.109471345,3.603906694,0.000000000,0.000000000,true,0,0
19.430000,-1.814404968,1.340627907,1.752300560,2.192095539,-0.541195953,-0.658164803,-1.526960914,3.239447848,-0.335050608,-4.940640012,-3.505213202,3.676585016,0.000000000,0.000000000,true,0,0
19.440000,-1.792561177,1.335377319,1.745702775,2.176581995,-0.508983182,-0.661330319,-1.575439261,3.202466566,-0.297938057,-4.755360395,-3.889060834,3.745257518,0.000000000,0.000000000,true,0,0
19.450000,-1.770874913,1.330446947,1.739075202,2.160592897,-0.477159218,-0.664121342,-1.622074743,3.161706279,-0.260158810,-4.572067151,-4.261014241,3.809924200,0.000000000,0.000000000,true,0,0
19.460000,-1.749350843,1.325832715,1.732421618,2.144146576,-0.445761257,-0.666531406,-1.666887225,3.117285929,-0.221752926,-4.390760277,-4.621073424,3.870585063,0.000000000,0.000000000,true,0,0
19.470000,-1.727993446,1.321530182,1.725745864,2.127261163,-0.414825304,-0.668554445,-1.709896570,3.069324458,-0.182760462,-4.211439776,-4.969238382,3.927240107,0.000000000,0.000000000,true,0,0
19.480000,-1.706807023,1.317534552,1.719051838,2.109954589,-0.384386175,-0.670184793,-1.751122642,3.017940808,-0.143221477,-4.034105646,-5.305509116,3.979889330,0.000000000,0.000000000,true,0,0
19.490000,-1.685795698,1.313840690,1.712343495,2.092244588,-0.354477498,-0.671417186,-1.790585304,2.963253923,-0.103176028,-3.858757887,-5.629885626,4.028532734,0.000000000,0.000000000,true,0,0
19.500000,-1.664963418,1.310443126,1.705624837,2.074148695,-0.325131711,-0.672246759,-1.828304421,2.905382743,-0.062664175,-3.685396500,-5.942367911,4.073170319,0.000000000,0.000000000,true,0,0
19.510000,-1.644313953,1.307336075,1.698899917,2.055684245,-0.296380061,-0.672669049,-1.864299856,2.844446212,-0.021725974,-3.514021485,-6.242955972,4.113802084,0.000000000,0.000000000,true,0,0
19.520000,-1.623850904,1.304513444,1.692172828,2.036868377,-0.268252608,-0.672679991,-1.898591472,2.780563271,0.019598514,-3.344632841,-6.531649808,4.150428029,0.000000000,0.000000000,true,0,0
19.530000,-1.603577700,1.301968846,1.685447701,2.017718029,-0.240778221,-0.672275924,-1.931199134,2.713852863,0.061269234,-3.177230569,-6.808449419,4.183048155,0.000000000,0.000000000,true,0,0
19.540000,-1.583497603,1.299695610,1.678728703,1.998249942,-0.213984579,-0.671453586,-1.962142704,2.644433930,0.103246125,-3.011814669,-7.073354806,4.211662462,0.000000000,0.000000000,true,0,0
19.550000,-1.563613706,1.297686797,1.672020033,1.978480656,-0.187898174,-0.670210115,-1.991442048,2.572425414,0.145489130,-2.848385140,-7.326365969,4.236270948,0.000000000,0.000000000,true,0,0
19.560000,-1.543928939,1.295935205,1.665325913,1.958426515,-0.162544306,-0.668543050,-2.019117029,2.497946258,0.187958191,-2.686941983,-7.567482907,4.256873615,0.000000000,0.000000000,true,0,0
19.570000,-1.524446071,1.294433388,1.658650591,1.938103664,-0.137947088,-0.666450331,-2.045187509,2.421115404,0.230613250,-2.527485197,-7.796705621,4.273470463,0.000000000,0.000000000,true,0,0
19.580000,-1.505167708,1.293173664,1.651998331,1.917528047,-0.114129441,-0.663930298,-2.069673354,2.342051793,0.273414248,-2.370014783,-8.014034110,4.286061491,0.000000000,0.000000000,true,0,0
19.590000,-1.486096300,1.292148128,1.645373413,1.896715412,-0.091113098,-0.660981693,-2.092594426,2.260874369,0.316321127,-2.214530741,-8.219468375,4.294646699,0.000000000,0.000000000,true,0,0
19.600000,-1.467234138,1.291348663,1.638780129,1.875681308,-0.068918603,-0.657603656,-2.113970590,2.177702073,0.359293829,-2.061033070,-8.413008415,4.299226088,0.000000000,0.000000000,true,0,0
19.610000,-1.448583361,1.290766952,1.632222773,1.854441084,-0.047565310,-0.653795731,-2.133821709,2.092653848,0.402292296,-1.909521771,-8.594654231,4.299799658,0.000000000,0.000000000,true,0,0
19.620000,-1.430145953,1.290394492,1.625705647,1.833009891,-0.027071383,-0.649557858,-2.152167646,2.005848636,0.445276469,-1.759996843,-8.764405822,4.296367407,0.000000000,0.000000000,true,0,0
19.630000,-1.411923750,1.290222603,1.619233048,1.811402682,-0.007453797,-0.644890382,-2.169028267,1.917405379,0.488206291,-1.612458287,-8.922263189,4.288929337,0.000000000,0.000000000,true,0,0
19.640000,-1.393918437,1.290242442,1.612809269,1.789634211,0.011271661,-0.639794047,-2.184423433,1.827443020,0.531041703,-1.466906103,-9.068226332,4.277485448,0.000000000,0.000000000,true,0,0
19.650000,-1.376131555,1.290445014,1.606438593,1.767719032,0.029090396,-0.634269997,-2.198373010,1.736080500,0.573742647,-1.323340290,-9.202295250,4.262035739,0.000000000,0.000000000,true,0,0
19.660000,-1.358564498,1.290821183,1.600125290,1.745671503,0.045989001,-0.628319776,-2.210896860,1.643436762,0.616269065,-1.181760849,-9.324469943,4.242580210,0.000000000,0.000000000,true,0,0
19.670000,-1.341218518,1.291361686,1.593873612,1.723505781,0.061955257,-0.621945331,-2.222014848,1.549630748,0.658580899,-1.042167779,-9.434750412,4.219118862,0.000000000,0.000000000,true,0,0
19.680000,-1.324094729,1.292057143,1.587687789,1.701235826,0.076978138,-0.615149007,-2.231746837,1.454781401,0.700638090,-0.904561081,-9.533136656,4.191651695,0.000000000,0.000000000,true,0,0
19.690000,-1.307194104,1.292898071,1.581572029,1.678875398,0.091047804,-0.607933551,-2.240112691,1.359007663,0.742400580,-0.768940754,-9.619628676,4.160178707,0.000000000,0.000000000,true,0,0
19.700000,-1.290517478,1.293874893,1.575530505,1.656438060,0.104155606,-0.600302111,-2.247132274,1.262428475,0.783828311,-0.635306800,-9.694226472,4.124699900,0.000000000,0.000000000,true,0,0
19.710000,-1.274065554,1.294977952,1.569567361,1.633937174,0.116294085,-0.592258234,-2.252825448,1.165162781,0.824881225,-0.503659216,-9.756930043,4.085215274,0.000000000,0.000000000,true,0,0
19.720000,-1.257838902,1.296197523,1.563686702,1.611385906,0.127456970,-0.583805869,-2.257212079,1.067329522,0.865519264,-0.373998005,-9.807739390,4.041724828,0.000000000,0.000000000,true,0,0
19.730000,-1.241837961,1.297523822,1.557892591,1.588797221,0.137639180,-0.574949365,-2.260312030,0.969047640,0.905702369,-0.246323165,-9.846654512,3.994228562,0.000000000,0.000000000,true,0,0
19.740000,-1.226063040,1.298947024,1.552189046,1.566183888,0.146836824,-0.565693472,-2.262145164,0.870436079,0.945390482,-0.120634696,-9.873675409,3.942726477,0.000000000,0.000000000,true,0,0
19.750000,-1.210514323,1.300457268,1.546580036,1.543558475,0.155047199,-0.556043339,-2.262731345,0.771613779,0.984543546,0.003067401,-9.888802082,3.887218573,0.000000000,0.000000000,true,0,0
19.760000,-1.195191869,1.302044672,1.541069475,1.520933352,0.162268793,-0.546004518,-2.262090437,0.672699685,1.023121501,0.124783126,-9.892034531,3.827704848,0.000000000,0.000000000,true,0,0
19.770000,-1.180095615,1.303699347,1.535661221,1.498320690,0.168501283,-0.535582960,-2.260242304,0.573812736,1.061084290,0.244512479,-9.883372755,3.764185304,0.000000000,0.000000000,true,0,0
19.780000,-1.165225374,1.305411403,1.530359071,1.475732463,0.173745535,-0.524785016,-2.257206809,0.475071877,1.098391855,0.362255461,-9.862816755,3.696659941,0.000000000,0.000000000,true,0,0
19.790000,-1.150580845,1.307170970,1.525166753,1.453180446,0.178003604,-0.513617440,-2.253003816,0.376596049,1.135004136,0.478012072,-9.830366530,3.625128758,0.000000000,0.000000000,true,0,0
19.800000,-1.136161606,1.308968199,1.520087930,1.430676212,0.181278736,-0.502087385,-2.247653188,0.278504194,1.170881077,0.591782311,-9.786022081,3.549591755,0.000000000,0.000000000,true,0,0
19.810000,-1.121967123,1.310793283,1.515126189,1.408231141,0.183575365,-0.490202403,-2.241174791,0.180915254,1.205982619,0.703566178,-9.729783407,3.470048933,0.000000000,0.000000000,true,0,0
19.820000,-1.107996749,1.312636463,1.510285039,1.385856410,0.184899114,-0.477970451,-2.233588486,0.083948173,1.240268703,0.813363674,-9.661650509,3.386500291,0.000000000,0.000000000,true,0,0
19.830000,-1.094249724,1.314488045,1.505567908,1.363562998,0.185256797,-0.465399881,-2.224914138,-0.012278108,1.273699272,0.921174798,-9.581623387,3.298945830,0.000000000,0.000000000,true,0,0
19.840000,-1.080725182,1.316338405,1.500978141,1.341361687,0.184656418,-0.452499450,-2.215171611,-0.107644647,1.306234267,1.026999550,-9.489702039,3.207385549,0.000000000,0.000000000,true,0,0
19.850000,-1.067422148,1.318178010,1.496518988,1.319263060,0.183107167,-0.439278315,-2.204380769,-0.202032502,1.337833630,1.130837931,-9.385886468,3.111819449,0.000000000,0.000000000,true,0,0
19.860000,-1.054339544,1.319997420,1.492193611,1.297277500,0.180619426,-0.425746030,-2.192561474,-0.295322729,1.368457303,1.232689940,-9.270176672,3.012247529,0.000000000,0.000000000,true,0,0
19.870000,-1.041476187,1.321787309,1.488005072,1.275415193,0.177204767,-0.411912554,-2.179733591,-0.387396388,1.398065228,1.332555578,-9.142572651,2.908669789,0.000000000,0.000000000,true,0,0
19.880000,-1.028830795,1.323538468,1.483956330,1.253686124,0.172875950,-0.397788245,-2.165916984,-0.478134535,1.426617346,1.430434844,-9.003074406,2.801086230,0.000000000,0.000000000,true,0,0
19.890000,-1.016401988,1.325241827,1.480050241,1.232100083,0.167646925,-0.383383860,-2.151131515,-0.567418228,1.454073600,1.526327738,-8.851681937,2.689496851,0.000000000,0.000000000,true,0,0
19.900000,-1.004188285,1.326888457,1.476289549,1.210666657,0.161532830,-0.368710559,-2.135397050,-0.655128526,1.480393930,1.620234261,-8.688395243,2.573901653,0.000000000,0.000000000,true,0,0
19.910000,-0.992188114,1.328469587,1.472676887,1.189395239,0.154549995,-0.353779902,-2.118733451,-0.741146486,1.505538280,1.712154412,-8.513214324,2.454300635,0.000000000,0.000000000,true,0,0
19.920000,-0.980399810,1.329976619,1.469214769,1.168295019,0.146715938,-0.338603847,-2.101160583,-0.825353165,1.529466590,1.802088192,-8.326139181,2.330693798,0.000000000,0.000000000,true,0,0
19.930000,-0.968821613,1.331401131,1.465905587,1.147374992,0.138049366,-0.323194757,-2.082698309,-0.907629622,1.552138803,1.890035600,-8.127169814,2.203081141,0.000000000,0.000000000,true,0,0
19.940000,-0.957451680,1.332734897,1.462751608,1.126643951,0.128570176,-0.307565392,-2.063366492,-0.987856914,1.573514860,1.975996636,-7.916306222,2.071462664,0.000000000,0.000000000,true,0,0
19.950000,-0.946288076,1.333969896,1.459754970,1.106110494,0.118299455,-0.291728914,-2.043184997,-1.065916099,1.593554704,2.059971301,-7.693548406,1.935838368,0.000000000,0.000000000,true,0,0
19.960000,-0.935328783,1.335098322,1.456917675,1.085783018,0.107259478,-0.275698885,-2.022173688,-1.141688235,1.612218275,2.141959594,-7.458896365,1.796208252,0.000000000,0.000000000,true,0,0
19.970000,-0.924571701,1.336112599,1.454241591,1.065669720,0.095473710,-0.259489269,-2.000352427,-1.215054379,1.629465516,2.221961516,-7.212350099,1.652572317,0.000000000,0.000000000,true,0,0
19.980000,-0.914014648,1.337005392,1.451728441,1.045778603,0.082966807,-0.243114429,-1.977741078,-1.285895589,1.645256369,2.299977066,-6.953909610,1.504930562,0.000000000,0.000000000,true,0,0
19.990000,-0.903655363,1.337769618,1.449379804,1.026117466,0.069764611,-0.226589130,-1.954359507,-1.354092924,1.659550775,2.376006244,-6.683574895,1.353282988,0.000000000,0.000000000,true,0,0
20.000000,-0.893491507,1.338398457,1.447197109,1.006693914,0.055894158,-0.209928536,-1.930227575,-1.419527440,1.672308676,2.450049051,-6.401345957,1.197629594,0.000000000,0.000000000,true,0,0
20.010000,-0.883520668,1.338885367,1.445181632,0.987515348,0.041383604,-0.193148184,-1.905365646,-1.482105909,1.683500993,2.521955783,-6.114936946,1.041264266,0.000000000,0.000000000,true,0,0
20.020000,-0.873740359,1.339224091,1.443334492,0.968588960,0.026261527,-0.176263685,-1.879796078,-1.541837959,1.693142568,2.591576735,-5.832062016,0.887480890,0.000000000,0.000000000,true,0,0
20.030000,-0.864148025,1.339408654,1.441656654,0.949921709,0.010556215,-0.159290416,-1.853541730,-1.598758930,1.701259218,2.658911907,-5.552721166,0.736279466,0.000000000,0.000000000,true,0,0
20.040000,-0.854741039,1.339433364,1.440148930,0.931520331,-0.005704399,-0.142243498,-1.826625460,-1.652904163,1.707876763,2.723961301,-5.276914396,0.587659993,0.000000000,0.000000000,true,0,0
20.050000,-0.845516710,1.339292807,1.438811980,0.913391330,-0.022492733,-0.125137792,-1.799070124,-1.704308998,1.713021024,2.786724915,-5.004641707,0.441622473,0.000000000,0.000000000,true,0,0
20.060000,-0.836472283,1.338981841,1.437646321,0.895540983,-0.039781562,-0.107987902,-1.770898581,-1.753008777,1.716717819,2.847202750,-4.735903098,0.298166904,0.000000000,0.000000000,true,0,0
20.070000,-0.827604942,1.338495597,1.436652322,0.877975337,-0.057544010,-0.090808174,-1.742133688,-1.799038840,1.718992969,2.905394806,-4.470698570,0.157293288,0.000000000,0.000000000,true,0,0
20.080000,-0.818911808,1.337829471,1.435830210,0.860700211,-0.075753557,-0.073612695,-1.712798304,-1.842434529,1.719872292,2.961301082,-4.209028122,0.019001623,0.000000000,0.000000000,true,0,0
20.090000,-0.810389950,1.336979123,1.435180074,0.843721196,-0.094384037,-0.056415295,-1.682915286,-1.883231183,1.719381608,3.014921579,-3.950891755,-0.116708090,0.000000000,0.000000000,true,0,0
20.100000,-0.802036379,1.335940473,1.434701865,0.827043654,-0.113409635,-0.039229544,-1.652507491,-1.921464144,1.717546736,3.066256297,-3.696289468,-0.249835852,0.000000000,0.000000000,true,0,0
20.110000,-0.793848055,1.334709698,1.434395400,0.810672719,-0.132804892,-0.022068755,-1.621597779,-1.957168753,1.714393497,3.115305235,-3.445221261,-0.380381661,0.000000000,0.000000000,true,0,0
20.120000,-0.785821887,1.333283227,1.434260363,0.794613296,-0.152544700,-0.004945982,-1.590209006,-1.990380350,1.709947710,3.162068394,-3.197687135,-0.508345518,0.000000000,0.000000000,true,0,0
20.130000,-0.777954735,1.331657738,1.434296311,0.778870060,-0.172604307,0.012125977,-1.558364030,-2.021134276,1.704235193,3.206545774,-2.953687089,-0.633727424,0.000000000,0.000000000,true,0,0
20.140000,-0.770243417,1.329830156,1.434502672,0.763447459,-0.192959311,0.029134585,-1.526085710,-2.049465872,1.697281768,3.248737375,-2.713221124,-0.756527378,0.000000000,0.000000000,true,0,0
20.150000,-0.762684703,1.327797647,1.434878751,0.748349714,-0.213585668,0.046067562,-1.493396902,-2.075410478,1.689113252,3.288643196,-2.476289239,-0.876745380,0.000000000,0.000000000,true,0,0
20.160000,-0.755275326,1.325557617,1.435423731,0.733580814,-0.234459682,0.062912886,-1.460320465,-2.099003437,1.679755466,3.326263238,-2.242891435,-0.994381430,0.000000000,0.000000000,true,0,0
20.170000,-0.748011978,1.323107706,1.436136677,0.719144520,-0.255558015,0.079658793,-1.426879257,-2.120280087,1.669234230,3.361597501,-2.013027711,-1.109435528,0.000000000,0.000000000,true,0,0
20.180000,-0.740891315,1.320445786,1.437016537,0.705044368,-0.276857681,0.096293778,-1.393096134,-2.139275771,1.657575362,3.394645984,-1.786698067,-1.221907675,0.000000000,0.000000000,true,0,0
20.190000,-0.733909959,1.317569957,1.438062145,0.691283661,-0.298336045,0.112806594,-1.358993956,-2.156025829,1.644804683,3.425408688,-1.563902504,-1.331797869,0.000000000,0.000000000,true,0,0
20.200000,-0.727064500,1.314478543,1.439272225,0.677865476,-0.319970830,0.129186252,-1.324595580,-2.170565602,1.630948012,3.453885613,-1.344641021,-1.439106112,0.000000000,0.000000000,true,0,0
20.210000,-0.720351499,1.311170092,1.440645391,0.664792661,-0.341740108,0.145422021,-1.289923863,-2.182930430,1.616031167,3.480076759,-1.128913619,-1.543832403,0.000000000,0.000000000,true,0,0
20.220000,-0.713767487,1.307643365,1.442180151,0.652067834,-0.363622306,0.161503428,-1.255001664,-2.193155654,1.600079970,3.503982125,-0.916720297,-1.645976742,0.000000000,0.000000000,true,0,0
20.230000,-0.707308974,1.303897340,1.443874910,0.639693386,-0.385596206,0.177420258,-1.219851840,-2.201276616,1.583120239,3.525601712,-0.708061055,-1.745539129,0.000000000,0.000000000,true,0,0
20.240000,-0.700972444,1.299931205,1.445727974,0.627671480,-0.407640942,0.193162557,-1.184497249,-2.207328656,1.565177794,3.544935520,-0.502935894,-1.842519564,0.000000000,0.000000000,true,0,0
20.250000,-0.694754363,1.295744353,1.447737547,0.616004048,-0.429736001,0.208720625,-1.148960749,-2.211347114,1.546278454,3.561983548,-0.301344813,-1.936918047,0.000000000,0.000000000,true,0,0
20.260000,-0.688651176,1.291336384,1.449901741,0.604692795,-0.451861224,0.224085022,-1.113265197,-2.213367332,1.526448039,3.576745797,-0.103287813,-2.028734579,0.000000000,0.000000000,true,0,0
20.270000,-0.682659315,1.286707094,1.452218572,0.593739198,-0.473996805,0.239246568,-1.077433452,-2.213424651,1.505712369,3.589222267,0.091235107,-2.117969159,0.000000000,0.000000000,true,0,0
20.280000,-0.676775196,1.281856478,1.454685966,0.583144504,-0.496123291,0.254196338,-1.041488371,-2.211554410,1.484097263,3.599412957,0.282223946,-2.204621787,0.000000000,0.000000000,true,0,0
20.290000,-0.670995225,1.276784723,1.457301764,0.572909732,-0.518221585,0.268925668,-1.005452812,-2.207791952,1.461628540,3.607317868,0.469678706,-2.288692463,0.000000000,0.000000000,true,0,0
20.300000,-0.665315799,1.271492203,1.460063717,0.563035673,-0.540272941,0.283426150,-0.969349633,-2.202172616,1.438332020,3.612937000,0.653599384,-2.370181187,0.000000000,0.000000000,true,0,0
